StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Instruct. cont.,consent_date,age,race,race_text,income,NRS_Time_First Click,NRS_Time_Last Click,NRS_Time_Page Submit,NRS_Time_Click Count,nrs_1,nrs_2,nrs_3,nrs_4,nrs_5,nrs_6,pmerq_time_First Click,pmerq_time_Last Click,pmerq_time_Page Submit,pmerq_time_Click Count,pmerq_repurp_eng_2,pmerq_sitmod_dis_3,pmerq_sitsel_eng_4,pmerq_sitsel_dis_5,pmerq_recons_dis_7,pmerq_sitsel_dis_9,pmerq_repurp_dis_10,pmerq_repurp_eng_11,pmerq_sitmod_eng_12,pmerq_recons_eng_13,pmerq_sitmod_eng_14,pmerq_repurp_dis_15,pmerq_attdep_eng_16,pmerq_sitsel_eng_17,pmerq_sitmod_eng_18,pmerq_repurp_eng_19,pmerq_attdep_dis_20,pmerq_sitsel_dis_22,pmerq_sitmod_eng_23,pmerq_attdep_eng_24,pmerq_recons_eng_25,pmerq_attdep_dis_27,pmerq_recons_eng_28,pmerq_respmod_eng_29,pmerq_sitmod_dis_30,pmerq_attdep_dis_32,pmerq_recons_dis_33,pmerq_repurp_dis_34,pmerq_recons_dis_36,pmerq_sitmod_eng_37,pmerq_attdep_eng_38,pmerq_repurp_dis_39,pmerq_sitsel_dis_41,pmerq_sitmod_dis_42,pmerq_repurp_eng_43,pmerq_sitsel_dis_45,pmerq_attdep_dis_46,pmerq_recons_eng_47,pmerq_sitmod_dis_48,pmerq_sitsel_dis_49,pmerq_attdep_eng_51,pmerq_attdep_eng_52,pmerq_repurp_eng_53,pmerq_sitsel_eng_54,pmerq_respmod_dis_57,pmerq_respmod_dis_58,pmerq_recons_dis_60,pmerq_sitmod_eng_61,ac_1,pmerq_attdep_dis_63,pmerq_sitsel_eng_64,pmerq_recons_dis_65,pmerq_recons_eng_67,pmerq_repurp_eng_68,pmerq_respmod_eng_69,pmerq_sitmod_dis_70,pmerq_respmod_dis_72,pmerq_respmod_eng_73,SWL_Time_First Click,SWL_Time_Last Click,SWL_Time_Page Submit,SWL_Time_Click Count,swl_1,swl_2,swl_3,swl_4,swl_5,RS_Time_First Click,RS_Time_Last Click,RS_Time_Page Submit,RS_Time_Click Count,rrs_brood_1,rrs_brood_2,rrs_brood_3,rrs_brood_4,rrs_brood_5,PANAS_Time_First Click,PANAS_Time_Last Click,PANAS_Time_Page Submit,PANAS_Time_Click Count,panas_pa_1,panas_na_2,panas_pa_3,panas_na_4,panas_pa_5,panas_na_6,panas_na_7,panas_na_8,panas_pa_9,panas_pa_10,panas_na_11,panas_pa_12,panas_na_13,panas_pa_14,panas_na_15,panas_pa_16,panas_pa_17,panas_na_18,panas_pa_19,panas_na_20,ACE_Time_First Click,ACE_Time_Last Click,ACE_Time_Page Submit,ACE_Time_Click Count,ace_1,ace_2,ace_3,ace_4,ace_5,ace_6,ace_7,ace_8,ace_9,ace_10,Nature_Time_First Click,Nature_Time_Last Click,Nature_Time_Page Submit,Nature_Time_Click Count,nature_freq,nature_time,nature_setting,perceived_exertion,FCV_Time_First Click,FCV_Time_Last Click,FCV_Time_Page Submit,FCV_Time_Click Count,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7,PSS_Time_First Click,PSS_Time_Last Click,PSS_Time_Page Submit,PSS_Time_Click Count,pss_1,pss_2,pss_3,pss_4_r,pss_5_r,pss_6,pss_7_r,pss_8_r,ac_2,pss_9,pss_10,MacArthur_Time_First Click,MacArthur_Time_Last Click,MacArthur_Time_Page Submit,MacArthur_Time_Click Count,macarthur_us_rung,macarthur_us_salience,macarthur_comm_rung,macarthur_comm_salience,FM_Time_First Click,FM_Time_Last Click,FM_Time_Page Submit,FM_Time_Click Count,fm_1,fm_2,fm_3,fm_4,fm_5,fm_6,fm_7,ac_3,fm_8,fm_9,fm_10,fm_11,fm_12,SDS_Time_First Click,SDS_Time_Last Click,SDS_Time_Page Submit,SDS_Time_Click Count,sds_1,sds_2,sds_3,sds_4,sds_5_r,sds_6,sds_7_r,sds_8,sds_9_r,sds_10_r,sds_11,sds_12,sds_13_r,SitSelect_Time_First Click,SitSelect_Time_Last Click,SitSelect_Time_Page Submit,SitSelect_Time_Click Count,ss_approach_1,ss_approach_2,ss_approach_3,ss_approach_4,ss_avoid_5,ss_avoid_6,TAS_Time_First Click,TAS_Time_Last Click,TAS_Time_Page Submit,TAS_Time_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,tas_eot_15,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,PAQ_Time_First Click,PAQ_Time_Last Click,PAQ_Time_Page Submit,PAQ_Time_Click Count,paq_neg_ddf_1,paq_neg_dif_2,paq_gen_eot_3,paq_pos_ddf_4,paq_pos_dif_5,paq_gen_eot_6,paq_neg_ddf_7,paq_neg_dif_8,paq_gen_eot_9,paq_pos_ddf_10,paq_pos_dif_11,paq_gen_eot_12,paq_neg_ddf_13,paq_neg_dif_14,paq_gen_eot_15,paq_pos_ddf_16,paq_pos_dif_17,paq_gen_eot_18,paq_neg_ddf_19,ac_4,paq_neg_dif_20,paq_gen_eot_21,paq_pos_ddf_22,paq_pos_dif_23,paq_gen_eot_24,Dem_Time_First Click,Dem_Time_Last Click,Dem_Time_Page Submit,Dem_Time_Click Count,gender,gender_text,edu,zipcode,zipcode_duration,relationship,employment,employment_text,occupation,Occupation_11_TEXT,SC0,SC2,SC3,SC4,SC5,SC6,SC11,SC13,SC15,SC17,SC18,opp,QPMID,RISN,rid,Q_HCL,Q_BallotBoxStuffing,cintid,ProjectToken,gc,term,LS
2021-03-20 09:41:32,2021-03-20 09:49:15,IP Address,63.152.85.96,100,463,True,2021-03-20 09:49:16,R_Z4dBV6SosHjaqeB,NA,NA,NA,NA,41.9503936767578125,-91.689697265625,anonymous,EN,1,NA,0,0,NA,Yes,01/31/2003,18,African American/Black,NA,"$40,000 to $49,999",4.752,8.803,8.826,9,1,2,2,4,5,5,0.748,13.897,15.176,19,-3,-2,-1,1,2,3,3,2,1,-1,-2,-3,-3,-2,-1,-3,-2,-1,1,2,3,3,2,1,-1,-2,-3,-3,-2,-1,-3,-2,-1,1,1,-1,1,2,3,2,1,-2,-3,-3,-2,-3,-2,-3,1,-2,-1,1,3,3,3,1,-1,-1,18.826,22.177,23.187,6,NA,NA,NA,NA,NA,0.366,4.409,5.74,7,1,2,2,2,1,1.559,22.683,24.052,40,1,3,2,4,5,5,4,3,2,1,3,5,4,4,3,4,2,1,2,2,1.418,21.25,22.913,32,1,0,1,0,1,1,0,1,1,0,0.452,35.93,39.201,24,8,2,Yard or personal garden,16,0.407,8.357,9.642,14,1,2,2,1,5,4,NA,0.868,13.688,14.383,14,0,1,4,2,1,2,3,3,0,2,1,0.796,6.876,7.564,7,8,8,5,5,0.315,19.195,20.519,21,0,0,0,0,0,0,0,0,1,0,0,1,1,0.582,11.128,11.801,19,0,1,0,1,1,1,1,1,1,0,0,1,1,0.538,4.271,5.028,7,NA,NA,NA,4,4,NA,2.359,15.645,16.394,25,1,1,2,4,1,3,3,3,5,4,3,1,2,3,3,2,5,3,3,4,0.661,36.475,37.83,46,1,2,3,4,5,6,7,7,6,4,3,1,7,2,3,7,6,5,4,0,2,1,1,2,3,0.572,5.208,6.504,6,Male,NA,High school graduate (high school diploma or equivalent including GED),52240,1 - 3 years,Never Married,Student,NA,Student,NA,205,19,33,8,72,6,18,19,13,35,37,Qual2591-0129-S1,73543697,10459396,6056179f-7d90-c899-d992-9a75cf13b618,NA,NA,NA,NA,1,NA,359
2021-03-20 09:53:47,2021-03-20 10:06:24,IP Address,199.188.238.138,100,756,True,2021-03-20 10:06:24,R_2xCSt2jlYb29m3o,NA,NA,NA,NA,37.751007080078125,-97.82199859619140625,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,35,NA,Yes,06062000,21,White/Caucasian,NA,"$70,000 to $79,999",0.9,4.98,5.982,8,NA,NA,NA,NA,NA,NA,0.541,20.109,20.541,23,1,1,-1,1,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,-1,-2,1,1,1,1,-1,3,2,1,1,3,2,1,2,1,-1,0,2,1,-1,2,2,2,2,2,2,17.79,23.149,23.81,8,NA,NA,NA,NA,NA,0.834,5.953,6.602,8,2,3,2,2,2,4.44,20.075,20.499,26,3,3,3,3,4,3,3,3,4,3,3,3,4,2,3,3,4,3,3,3,2.465,28.306,29.1,27,1,1,1,1,1,1,1,1,1,0,0.362,12.277,21.751,9,4,3,Yard or personal garden,11 (Light),20.353,26.111,26.852,11,NA,NA,NA,NA,2,2,NA,40.695,93.323,93.572,19,2,2,1,1,1,2,2,2,0,3,2,12.464,19.915,20.834,14,7,6,6,6,11.357,24.691,25.216,25,5,7,2,6,7,7,6,0,4,4,6,5,7,0.882,16.412,16.753,23,0,0,0,0,1,0,1,0,0,1,0,0,1,4.843,9.016,9.341,9,NA,NA,NA,NA,NA,NA,1.214,17.028,17.51,28,3,3,3,3,3,3,4,3,3,3,3,3,2,4,4,3,2,3,2,3,28.8,48.877,49.771,38,4,4,4,4,4,4,4,5,4,4,3,4,4,4,4,5,4,4,5,0,4,4,3,3,4,0.9,3.261,4.049,4,Male,NA,Associate degree in college (2-year),10001,> 3 years,Married,Working (paid employee),NA,Sales and office,NA,200,18,20,11,71,9,19,18,13,32,39,Qual2591-0129-S1,73543697,10459396,60561aa0-abb7-0e53-a7e4-5d4792af2a03,NA,NA,NA,NA,1,NA,359
2021-03-20 10:07:43,2021-03-20 10:23:29,IP Address,8.9.230.136,100,946,True,2021-03-20 10:23:30,R_3nCoG9DvrfoE3WV,NA,NA,NA,NA,33.748504638671875,-84.3871002197265625,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,60,NA,Yes,20/03/2021,24,White/Caucasian,NA,"$20,000 to $29,999",1.506,40.807,57.6,19,1,2,2,2,4,NA,2.108,36.625,37.73,41,1,-1,2,1,2,-3,2,1,2,-1,-2,-3,2,2,3,2,2,2,2,2,3,1,-2,-2,2,2,2,2,2,2,-2,-1,2,2,2,-1,2,2,1,1,-1,2,1,2,1,-1,2,2,0,1,-1,2,2,-1,2,1,2,1,1.381,9.645,12.26,14,NA,NA,NA,NA,NA,3.212,10.664,12.96,13,3,4,3,4,4,1,39.129,40.5,53,1,2,1,2,1,2,2,5,5,2,3,3,2,3,3,4,5,5,5,2,1.769,37.852,39.201,27,1,0,0,1,1,0,1,0,1,0,4.709,68.736,70.805,32,8,20,Forests or other wilderness areas,17 (Very hard),2.599,13.439,17.429,18,4,4,4,NA,NA,4,5,1.012,23.326,25.827,30,0,4,4,0,4,4,0,0,0,1,4,2.341,18.674,19.8,17,8,6,10,1,7.564,70.666,72.938,41,10,8,7,10,10,5,10,0,10,8,10,9,6,2.155,26.054,27.173,38,0,1,0,0,0,1,1,1,1,1,0,0,1,2.607,12.954,16.105,18,NA,NA,NA,2,4,NA,5.242,56.437,62.454,50,4,1,3,4,2,5,3,3,1,3,5,2,2,3,4,5,3,2,4,4,3.543,51.167,53.171,68,6,6,6,2,2,6,6,6,6,6,6,2,6,6,4,4,6,7,7,0,2,6,6,6,6,2.034,10.17,11.427,8,Female,NA,High school graduate (high school diploma or equivalent including GED),10005,1 - 3 years,Never Married,Student,NA,Student,NA,205,14,31,18,58,5,27,21,18,30,28,Qual2591-0129-S1,73543697,10459396,60561da9-192d-8c4b-a2b0-cb11e2651d06,NA,NA,NA,NA,1,NA,359
2021-03-20 11:15:04,2021-03-20 11:55:31,IP Address,217.180.227.10,100,2426,True,2021-03-20 11:55:32,R_1gSF16HJZZ91tqC,NA,NA,NA,NA,42.0514068603515625,-93.69080352783203125,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,NA,0,30,NA,Yes,06/02/1981,39,White/Caucasian,NA,"$300,000 or more",7.301,39.389,40.441,10,4,4,5,4,5,5,5.384,210.365,211.935,25,3,2,2,-1,3,1,2,3,3,2,1,2,3,1,2,3,2,2,3,2,1,-2,2,1,2,3,2,1,-1,3,3,2,1,3,3,3,2,1,3,2,3,-3,2,2,3,3,2,2,0,1,2,-2,3,2,2,2,3,3,15.87,74.943,75.778,16,NA,NA,NA,NA,NA,3.33,69.036,69.76,17,3,4,2,4,2,5.69,78.729,80.131,34,3,4,5,5,5,1,3,5,2,4,4,5,1,3,1,5,5,4,5,1,9.887,86.404,87.029,21,0,1,1,1,0,0,1,0,0,1,14.946,81.909,88.521,10,5,3,Yard or personal garden,7,2.488,113.676,114.733,22,5,2,4,5,4,4,4,7.427,74.011,74.706,22,3,3,3,0,0,0,4,2,1,2,2,0.544,103.531,104.295,34,6,10,8,10,16.375,131.111,132.974,43,8,10,10,10,9,10,10,1,7,10,10,7,0,13.944,135.925,137.286,27,0,0,1,0,1,0,1,0,1,0,1,0,0,1.755,66.007,67.597,16,NA,NA,NA,NA,NA,NA,9.562,198.873,200.482,36,4,4,3,2,1,5,5,3,5,1,2,4,4,4,5,3,4,3,1,4,7.502,227.542,230.486,55,2,1,7,7,6,4,7,5,1,1,2,2,1,1,1,1,6,1,6,1,4,1,4,4,1,2.931,8.44,9.488,5,Male,NA,Master's degree,64101,> 3 years,Married,Working (self-employed),NA,"Management, professional, and related",NA,209,27,19,15,72,5,28,19,14,43,29,Qual2591-0129-S1,73543697,10459396,60562d6a-074b-0792-39b9-eb022766d164,NA,NA,NA,NA,1,FraudDetection,359
2021-03-20 13:36:16,2021-03-20 13:49:40,IP Address,107.242.125.25,100,803,True,2021-03-20 13:49:40,R_2fjwcupDbeOPKnY,NA,NA,NA,NA,32.896392822265625,-96.86350250244140625,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,12251954,55,Prefer not to disclose,NA,"Less than $10,000",7.2,14.384,15.597,9,1,1,1,1,1,1,21.3,42.512,43.871,19,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.022,14.615,16.37,8,NA,NA,NA,NA,NA,8.801,15.364,16.779,7,1,1,1,1,1,3.401,41.503,42.718,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.901,17.101,18.256,17,0,0,0,0,0,0,0,0,0,0,13.307,54.788,57.003,23,NA,1,Yard or personal garden,9 (Very light),15.075,47.387,47.93,26,1,1,1,1,1,1,1,11.504,25.33,26.738,15,0,0,0,4,4,0,4,4,0,0,0,2.261,11.503,12.702,11,5,5,5,5,6.792,31.702,32.975,23,5,4,5,5,5,5,5,0,5,5,5,5,5,1.31,15.944,17.012,19,1,1,1,1,0,1,0,1,0,0,1,1,1,15.101,22.477,23.834,9,NA,NA,NA,NA,NA,NA,2.101,43.107,44.495,28,1,1,1,5,5,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,13.991,56.077,57.585,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,12.401,21.175,21.942,9,Other,NA,Prefer not to say,87511,1 - 3 years,Never Married,Prefer not to answer,NA,Other,NA,133,6,35,5,20,0,7,16,10,10,10,Qual2591-0129-S1,73543697,10459396,60564ec6-39e8-163b-86c1-bba58f8d2afe,NA,NA,NA,NA,1,NA,359
2021-03-20 13:53:38,2021-03-20 14:03:08,IP Address,173.54.155.229,100,570,True,2021-03-20 14:03:09,R_3NUjQf5AI0MLP0N,NA,NA,NA,NA,40.8137054443359375,-74.1233978271484375,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,NA,0,0,NA,Yes,09/19/1999,21,South American,NA,"$50,000 to $59,999",5.384,29.837,29.867,14,2,5,4,4,4,4,0.423,25.224,25.259,24,1,3,-1,-1,-1,3,3,3,3,1,2,3,2,3,3,2,3,3,2,3,2,3,1,3,2,2,-1,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,2,2,2,2,3,3,0,2,2,2,3,3,2,2,2,2,0.908,6.961,7.794,11,NA,NA,NA,NA,NA,0.305,4.139,5.644,7,4,4,3,3,2,0.639,31.055,31.719,33,2,3,2,3,4,2,2,2,4,4,2,3,3,5,4,3,4,3,4,2,9.809,26.67,27.136,19,0,0,0,0,0,0,0,0,0,0,0.743,4.035,6.201,7,NA,2,Yard or personal garden,13 (Somewhat hard),5.722,11.366,12.13,10,4,5,NA,4,4,5,5,0.455,11.926,11.96,20,3,4,3,0,0,4,1,0,1,3,3,0.441,6.06,7.549,7,5,7,4,4,22.508,35.233,35.877,21,7,8,8,7,9,9,8,0,8,5,6,9,10,13.491,37.518,38.157,22,0,0,0,1,1,0,1,0,0,0,0,1,0,0.817,9.997,13.021,12,NA,4,NA,4,NA,NA,0.783,52.291,52.816,37,4,4,4,2,2,5,4,4,4,2,4,4,5,5,4,5,3,2,2,5,5.184,37.554,39.545,37,6,7,7,6,7,5,5,6,6,5,7,7,4,7,3,2,3,6,6,0,5,2,5,7,6,0.837,4.286,4.597,6,Female,NA,Bachelor's degree in college (4-year),07071,> 3 years,Never Married,Working (paid employee),NA,Student,NA,209,23,20,16,61,0,30,21,9,35,26,Qual2591-0129-S1,73543697,10459396,6056529e-7028-fb44-66bd-a2a31d9a589b,NA,NA,NA,NA,1,NA,359
2021-03-20 13:54:10,2021-03-20 14:04:35,IP Address,69.125.90.255,100,624,True,2021-03-20 14:04:35,R_2BfBk2G034DGOOw,NA,NA,NA,NA,40.87030029296875,-73.85250091552734375,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,12/22/1998,25,Mexican American/Chicana/o/x,NA,"$60,000 to $69,999",0.447,4.869,5.389,9,NA,NA,NA,NA,4,4,4.632,22.099,23.338,33,1,-1,1,1,2,-1,2,3,3,1,2,1,1,3,2,1,-3,-1,1,2,3,1,1,1,1,2,1,1,2,1,1,-1,2,2,2,2,2,-2,-3,-3,1,2,2,2,1,2,1,-2,0,1,2,1,2,-1,-3,-1,-1,2,0.785,5.667,6.207,11,NA,NA,NA,NA,NA,1.282,20.017,21.683,13,3,3,3,3,3,8.403,34.967,36.479,37,4,4,2,4,4,4,5,5,5,3,4,5,4,3,4,3,5,2,4,4,0.7,38.677,39.377,53,1,1,1,0,1,1,0,0,1,0,3.801,9.159,12.301,7,NA,2,"Lakes, rivers, or the ocean",19 (Extremely hard),0.132,4.599,5.135,10,NA,4,5,4,NA,4,4,0.565,18.371,19.419,29,4,3,3,1,0,2,2,2,0,3,2,0.363,3.558,4.06,9,5,1,1,3,7.301,30.446,31.626,20,3,5,5,3,3,3,6,0,3,3,5,5,3,0.616,25.226,26.419,26,1,1,1,1,0,1,1,1,1,0,1,0,0,1.264,7.616,7.993,13,NA,NA,NA,4,4,4,1.171,24.189,25.3,39,3,4,4,1,2,5,5,4,1,3,4,5,5,5,4,5,3,1,1,1,0.415,39.887,40.648,55,5,4,5,4,4,4,3,4,5,1,5,5,7,4,3,5,5,7,5,0,2,1,2,2,2,7.306,8.862,9.649,5,Female,NA,Some college but no degree,10467,1 - 3 years,Divorced,Not working (retired),NA,Sales and office,NA,254,20,22,15,102,6,27,22,6,54,48,Qual2591-0129-S1,73543697,10459396,605652fc-7251-f78a-1c16-668e3ebbfc8f,NA,NA,NA,NA,1,NA,359
2021-03-20 13:55:12,2021-03-20 14:10:54,IP Address,47.17.132.19,100,941,True,2021-03-20 14:10:54,R_2WZOl0muDBE2u5C,NA,NA,NA,NA,40.831207275390625,-73.90670013427734375,anonymous,EN,1,NA,0,0,NA,Yes,09/20/1999,21,"African American/Black,Puerto Rican",NA,"$300,000 or more",87.249,100.522,101.43,17,5,5,5,5,5,5,0.287,39.485,40.568,35,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,22.978,31.102,33.036,14,NA,NA,NA,NA,NA,0.371,81.335,82.307,16,4,4,4,4,4,0.549,37.5,38.743,52,5,1,5,2,5,1,4,2,1,5,1,4,1,1,4,2,1,1,5,4,0.555,14.671,15.879,26,1,1,1,1,1,1,1,1,1,1,0.189,11.502,15.847,8,8,20,Urban/suburban parks or public gardens,6 (No exertion at all),0.796,12.443,13.726,18,5,5,5,5,5,5,5,10.678,118.784,119.713,29,4,4,4,0,0,4,0,0,1,4,4,0.652,7.804,8.182,8,10,10,10,10,0.54,34.878,36.478,42,10,10,10,10,10,10,10,1,10,10,10,10,10,6.133,25.368,26.335,34,0,0,0,0,1,0,1,0,1,1,0,0,1,0.688,9.126,10.143,15,NA,NA,NA,NA,NA,NA,0.762,24.311,25.588,42,5,5,5,1,1,5,5,5,5,1,5,5,5,5,5,5,4,4,2,4,0.291,44.572,45.64,61,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,0.624,2.5,4.733,4,Female,NA,High school graduate (high school diploma or equivalent including GED),10452,> 3 years,Married,Working (paid employee),NA,Service,NA,220,30,5,20,55,10,35,24,20,34,21,Qual2591-0129-S1,73543697,10459396,6056532b-8da9-9d50-a460-54ed0b4b6fc1,NA,NA,NA,NA,1,NA,359
2021-03-20 13:51:23,2021-03-20 14:12:17,IP Address,108.236.133.208,100,1254,True,2021-03-20 14:12:18,R_3Gvqorb17JCri90,NA,NA,NA,NA,35.37060546875,-81.9781036376953125,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,3/20/2022,22,African American/Black,NA,"$100,000 to $149,999",1.021,20.594,21.489,21,1,2,1,1,2,NA,2.72,56.716,57.83,41,-3,-1,-1,-2,-3,-3,-2,-2,-1,1,-3,-3,-3,-3,-2,-3,-2,-3,-2,-2,-3,-2,-1,-2,-1,-1,-2,-2,-1,-1,-3,-3,-3,-2,-3,-2,-2,-3,-2,-3,-2,-3,-3,-3,-3,-2,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-2,1.209,8.256,12.872,13,NA,NA,NA,NA,NA,1.329,14.203,15.735,10,1,1,2,3,1,1.053,35.25,35.637,47,2,1,2,3,3,2,3,3,2,2,3,3,4,3,2,1,3,4,3,4,1.153,27.409,28.575,32,1,1,0,1,0,1,1,0,1,0,0.78,16.151,21.481,7,1,5,Neighborhood trees,10,12.311,40.885,42.551,28,1,1,1,1,1,1,1,1.274,16.61,18.204,22,0,0,2,2,1,3,1,0,0,1,2,1.893,8.335,9.464,7,8,9,8,1,2.289,22.645,23.034,32,0,1,2,3,1,3,3,0,2,3,2,2,3,25.013,48.653,53.562,38,0,0,1,0,1,0,0,0,0,1,0,0,1,29.923,42.331,44.552,17,NA,2,2,NA,NA,NA,1.024,53.753,54.782,63,1,2,1,4,5,1,2,2,2,3,2,2,1,1,1,1,2,4,5,1,0.903,59.161,82.047,64,2,2,1,1,2,1,2,1,2,2,2,4,2,2,1,4,3,3,4,0,1,2,2,1,3,1.784,8.5,8.876,9,Female,NA,Bachelor's degree in college (4-year),NA,< 1 year,Separated,Working (paid employee),NA,Sales and office,NA,205,10,34,8,85,6,7,12,16,40,45,Qual2591-0129-S1,73543697,10459396,605651ff-cce1-4b0d-750f-fd5a7f45429b,NA,NA,NA,NA,1,NA,359
2021-03-20 13:45:20,2021-03-20 14:16:07,IP Address,68.199.228.34,100,1846,True,2021-03-20 14:16:07,R_1jVTjpDhTo5fSSu,NA,NA,NA,NA,40.9185943603515625,-73.86190032958984375,anonymous,EN,1,NA,0,0,NA,Yes,03/20/2021,41,"White/Caucasian,Puerto Rican",NA,"$100,000 to $149,999",112.004,131.25,132.102,7,NA,2,4,5,5,5,35.903,86.301,87.69,18,2,-1,1,-2,2,1,1,1,1,1,1,1,-1,1,2,1,-2,-2,2,-1,2,1,-1,1,-1,-1,-2,-1,1,-1,2,1,-2,1,1,-3,-1,2,1,1,2,2,2,1,2,-2,1,2,1,-1,1,-2,1,1,1,-1,-1,1,7.463,19.158,20.013,6,NA,NA,NA,NA,NA,8.801,18.381,20.055,5,2,2,2,2,2,60.02,77.865,80.311,30,2,3,3,2,1,2,2,3,2,2,1,4,1,2,2,2,1,2,1,2,72.78,94.4,95.248,10,0,0,0,0,0,0,0,0,0,0,14.746,19.348,25.686,2,3,0,NA,NA,23.697,38.545,39.451,7,4,4,4,4,4,4,4,14.979,79.328,80.82,13,2,1,3,2,2,2,3,2,1,2,1,13.299,30.193,31.04,2,6,6,7,7,7.685,70.099,71.147,16,8,7,5,7,7,4,5,1,6,7,6,4,4,195.963,234.688,236.323,13,0,0,1,1,1,1,1,0,1,0,0,0,0,11.305,137.885,138.607,7,4,4,4,4,NA,4,39.84,99.732,101.187,21,2,2,1,2,4,4,2,4,3,1,4,3,3,4,4,3,4,3,3,3,119.058,158.129,162.336,26,2,2,1,2,2,3,2,2,2,2,2,2,1,2,2,2,2,1,2,0,1,1,1,2,2,1.406,3.903,4.909,2,Female,NA,Bachelor's degree in college (4-year),10710,> 3 years,Married,Working (paid employee),NA,"Management, professional, and related",NA,200,24,17,10,55,0,28,20,13,35,20,Qual2591-0129-S1,73543697,10459396,605650c8-5f4e-9fab-48d0-25c660a796db,NA,NA,NA,NA,1,NA,359
