StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Instruct. cont.,consent_date,age,race,race_text,income,NRS_Time_First Click,NRS_Time_Last Click,NRS_Time_Page Submit,NRS_Time_Click Count,nrs_1,nrs_2,nrs_3,nrs_4,nrs_5,nrs_6,pmerq_time_First Click,pmerq_time_Last Click,pmerq_time_Page Submit,pmerq_time_Click Count,pmerq_repurp_eng_2,pmerq_sitmod_dis_3,pmerq_sitsel_eng_4,pmerq_sitsel_dis_5,pmerq_recons_dis_7,pmerq_sitsel_dis_9,pmerq_repurp_dis_10,pmerq_repurp_eng_11,pmerq_sitmod_eng_12,pmerq_recons_eng_13,pmerq_sitmod_eng_14,pmerq_repurp_dis_15,pmerq_attdep_eng_16,pmerq_sitsel_eng_17,pmerq_sitmod_eng_18,pmerq_repurp_eng_19,pmerq_attdep_dis_20,pmerq_sitsel_dis_22,pmerq_sitmod_eng_23,pmerq_attdep_eng_24,pmerq_recons_eng_25,pmerq_attdep_dis_27,pmerq_recons_eng_28,pmerq_respmod_eng_29,pmerq_sitmod_dis_30,pmerq_attdep_dis_32,pmerq_recons_dis_33,pmerq_repurp_dis_34,pmerq_recons_dis_36,pmerq_sitmod_eng_37,pmerq_attdep_eng_38,pmerq_repurp_dis_39,pmerq_sitsel_dis_41,pmerq_sitmod_dis_42,pmerq_repurp_eng_43,pmerq_sitsel_dis_45,pmerq_attdep_dis_46,pmerq_recons_eng_47,pmerq_sitmod_dis_48,pmerq_sitsel_dis_49,pmerq_attdep_eng_51,pmerq_attdep_eng_52,pmerq_repurp_eng_53,pmerq_sitsel_eng_54,pmerq_respmod_dis_57,pmerq_respmod_dis_58,pmerq_recons_dis_60,pmerq_sitmod_eng_61,ac_1,pmerq_attdep_dis_63,pmerq_sitsel_eng_64,pmerq_recons_dis_65,pmerq_recons_eng_67,pmerq_repurp_eng_68,pmerq_respmod_eng_69,pmerq_sitmod_dis_70,pmerq_respmod_dis_72,pmerq_respmod_eng_73,SWL_Time_First Click,SWL_Time_Last Click,SWL_Time_Page Submit,SWL_Time_Click Count,swl_1,swl_2,swl_3,swl_4,swl_5,RS_Time_First Click,RS_Time_Last Click,RS_Time_Page Submit,RS_Time_Click Count,rrs_brood_1,rrs_brood_2,rrs_brood_3,rrs_brood_4,rrs_brood_5,PANAS_Time_First Click,PANAS_Time_Last Click,PANAS_Time_Page Submit,PANAS_Time_Click Count,panas_pa_1,panas_na_2,panas_pa_3,panas_na_4,panas_pa_5,panas_na_6,panas_na_7,panas_na_8,panas_pa_9,panas_pa_10,panas_na_11,panas_pa_12,panas_na_13,panas_pa_14,panas_na_15,panas_pa_16,panas_pa_17,panas_na_18,panas_pa_19,panas_na_20,ACE_Time_First Click,ACE_Time_Last Click,ACE_Time_Page Submit,ACE_Time_Click Count,ace_1,ace_2,ace_3,ace_4,ace_5,ace_6,ace_7,ace_8,ace_9,ace_10,Nature_Time_First Click,Nature_Time_Last Click,Nature_Time_Page Submit,Nature_Time_Click Count,nature_freq,nature_time,nature_setting,perceived_exertion,FCV_Time_First Click,FCV_Time_Last Click,FCV_Time_Page Submit,FCV_Time_Click Count,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7,PSS_Time_First Click,PSS_Time_Last Click,PSS_Time_Page Submit,PSS_Time_Click Count,pss_1,pss_2,pss_3,pss_4_r,pss_5_r,pss_6,pss_7_r,pss_8_r,ac_2,pss_9,pss_10,MacArthur_Time_First Click,MacArthur_Time_Last Click,MacArthur_Time_Page Submit,MacArthur_Time_Click Count,macarthur_us_rung,macarthur_us_salience,macarthur_comm_rung,macarthur_comm_salience,FM_Time_First Click,FM_Time_Last Click,FM_Time_Page Submit,FM_Time_Click Count,fm_1,fm_2,fm_3,fm_4,fm_5,fm_6,fm_7,ac_3,fm_8,fm_9,fm_10,fm_11,fm_12,SDS_Time_First Click,SDS_Time_Last Click,SDS_Time_Page Submit,SDS_Time_Click Count,sds_1,sds_2,sds_3,sds_4,sds_5_r,sds_6,sds_7_r,sds_8,sds_9_r,sds_10_r,sds_11,sds_12,sds_13_r,SitSelect_Time_First Click,SitSelect_Time_Last Click,SitSelect_Time_Page Submit,SitSelect_Time_Click Count,ss_approach_1,ss_approach_2,ss_approach_3,ss_approach_4,ss_avoid_5,ss_avoid_6,TAS_Time_First Click,TAS_Time_Last Click,TAS_Time_Page Submit,TAS_Time_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,tas_eot_15,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,PAQ_Time_First Click,PAQ_Time_Last Click,PAQ_Time_Page Submit,PAQ_Time_Click Count,paq_neg_ddf_1,paq_neg_dif_2,paq_gen_eot_3,paq_pos_ddf_4,paq_pos_dif_5,paq_gen_eot_6,paq_neg_ddf_7,paq_neg_dif_8,paq_gen_eot_9,paq_pos_ddf_10,paq_pos_dif_11,paq_gen_eot_12,paq_neg_ddf_13,paq_neg_dif_14,paq_gen_eot_15,paq_pos_ddf_16,paq_pos_dif_17,paq_gen_eot_18,paq_neg_ddf_19,ac_4,paq_neg_dif_20,paq_gen_eot_21,paq_pos_ddf_22,paq_pos_dif_23,paq_gen_eot_24,Dem_Time_First Click,Dem_Time_Last Click,Dem_Time_Page Submit,Dem_Time_Click Count,gender,gender_text,edu,zipcode,zipcode_duration,relationship,employment,employment_text,occupation,Occupation_11_TEXT,SC0,SC2,SC3,SC4,SC5,SC6,SC11,SC13,SC15,SC17,SC18,opp,QPMID,RISN,rid,Q_HCL,Q_BallotBoxStuffing,cintid,ProjectToken,gc,term,LS
2021-03-18 17:07:51,2021-03-18 17:41:31,IP Address,162.154.28.165,100,2020,True,2021-03-18 17:41:31,R_12suiyZWFYK4KHl,NA,NA,NA,NA,38.21820068359375,-86.1125030517578125,anonymous,EN,1,NA,0,0,NA,Yes,03/18/2021,89,White/Caucasian,NA,"$20,000 to $29,999",9.683,36.74,38.625,6,1,2,NA,4,NA,4,6.51,111.307,112.957,15,1,-1,1,1,-1,2,1,1,1,1,1,1,1,2,1,1,1,-1,-1,-1,1,1,1,2,1,-1,2,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,2,1,1,2,1,1,1,-1,1,-1,1,-1,1,-1,1,6.866,30.17,32.063,6,NA,NA,NA,NA,NA,5.243,28.101,29.063,6,2,3,3,3,2,8.189,61.119,63.944,22,3,1,3,2,3,1,1,2,3,4,2,4,1,5,2,3,3,2,3,3,6.72,90.405,100.232,12,1,1,1,1,0,1,1,1,0,0,32.589,52.152,66.773,2,2,3,Yard or personal garden,17 (Very hard),6.617,31.191,33.1,7,2,2,2,2,NA,2,2,5.897,72.844,73.742,11,2,3,2,1,2,2,2,2,1,3,2,15.812,46.685,47.64,4,6,7,5,5,10.028,88.906,89.762,15,8,6,5,7,6,6,7,1,6,6,6,3,6,21.223,86.732,94.869,13,1,0,1,0,1,0,1,0,1,0,0,0,0,6.541,32.654,37.159,6,NA,NA,NA,NA,NA,NA,5.271,95.404,98.597,22,4,4,3,4,3,4,3,3,4,2,4,3,3,4,4,5,5,2,2,4,14.934,147.117,149.381,27,5,5,6,7,5,6,6,4,5,5,5,6,6,4,4,6,6,6,6,1,6,6,6,6,6,1.766,3.83,7.307,2,Female,NA,High school graduate (high school diploma or equivalent including GED),47112,> 3 years,Widowed,Not working (retired),NA,Retired,NA,182,17,16,13,55,7,15,21,11,38,17,Qual2591-0129-S1,73543697,10356239,6053dd24-2c9b-14d9-0d82-6962f2ce7e74,NA,NA,NA,NA,1,NA,1081
2021-03-18 17:24:30,2021-03-18 17:42:25,IP Address,138.207.134.54,100,1074,True,2021-03-18 17:42:25,R_2rxvAfA5RkZPda2,NA,NA,NA,NA,39.7552947998046875,-79.97760009765625,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,NA,0,0,NA,Yes,03/17/2021,68,White/Caucasian,NA,"$100,000 to $149,999",6.3,23.174,23.868,9,2,NA,4,4,4,4,7.629,104.87,106.024,27,1,1,1,2,-1,2,-1,2,2,3,1,1,-1,-1,1,-1,-1,-2,-1,1,2,1,2,-2,-1,-1,-1,2,1,-1,2,2,1,1,2,2,1,3,1,1,1,1,2,2,-3,-2,-2,2,1,-2,2,3,3,2,2,2,-1,-3,3.57,13.548,14.294,5,NA,NA,NA,NA,NA,14.353,26.944,27.739,6,2,1,1,2,2,14.822,41.624,42.338,22,4,1,3,1,3,1,1,1,4,4,1,3,1,3,1,3,4,1,4,1,7.374,33.448,34.101,15,0,0,0,0,0,0,0,0,0,0,17.28,25.177,30.086,5,7,25,Urban/suburban parks or public gardens,"15 (Hard, heavy)",5.395,16.786,17.494,7,4,NA,1,1,1,1,1,9.398,46.519,47.341,13,0,0,0,4,1,0,0,0,1,0,0,7.15,17.008,18.068,6,9,5,6,5,5.916,65.748,66.789,17,9,8,8,8,8,10,8,1,5,8,7,0,0,5.011,51.569,52.344,15,1,1,1,1,1,1,0,1,0,0,1,1,0,5.986,22.659,23.359,7,4,NA,NA,4,NA,NA,3.634,70.77,71.5,27,1,1,1,1,3,1,1,2,1,2,1,1,1,1,3,1,1,2,2,3,9.101,87.544,88.224,36,2,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.866,4.532,5.647,3,Female,NA,Bachelor's degree in college (4-year),15461,> 3 years,Married,Working (self-employed),NA,Other,Eye care,136,21,10,8,47,0,12,5,15,37,10,Qual2591-0129-S1,73543697,10356239,6053e130-e070-3ccf-10ec-fc2d17fefb48,NA,NA,NA,NA,1,NA,1081
2021-03-18 17:26:12,2021-03-18 17:42:37,IP Address,207.172.113.90,100,984,True,2021-03-18 17:42:38,R_12mViYTwEaWOHLb,NA,NA,NA,NA,39.952606201171875,-75.293701171875,anonymous,EN,1,NA,0,0,NA,Yes,03/18/2021,58,White/Caucasian,NA,"$80,000 to $89,999",1.693,18.925,19.776,11,2,4,5,5,5,5,3.287,57.952,58.753,28,1,2,2,2,3,3,2,3,3,2,2,2,2,2,3,2,3,2,2,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,3,3,3,3,3,2,2,2,3,-1,2,2,1,2,2,2,2,2,2,2,3,2,5.22,30.131,30.863,14,NA,NA,NA,NA,NA,1.936,19.774,20.492,7,2,2,2,2,2,1.426,37.745,38.542,28,3,3,2,2,3,1,2,2,3,4,2,4,2,4,2,4,4,2,4,2,5.815,41.729,42.43,17,0,0,0,0,0,0,0,0,0,0,3.095,13.881,16.546,5,7,8,Urban/suburban parks or public gardens,14,5.508,24.118,24.789,12,4,4,4,5,4,4,4,1.074,51.382,52.186,21,2,3,3,1,1,2,2,1,1,2,2,1.428,16.972,18.151,8,7,6,7,8,4.751,59.238,60.281,26,8,6,8,8,7,8,8,1,8,9,8,5,5,3.638,61.102,61.885,21,1,1,1,1,1,1,1,1,1,0,0,0,0,3.091,22.719,23.475,8,NA,NA,NA,4,4,NA,6.945,83.209,83.963,35,2,2,1,2,2,2,1,2,4,2,2,4,2,2,2,2,4,4,2,4,3.451,100.847,101.603,38,2,2,3,2,2,2,2,2,2,1,2,2,5,3,2,3,2,2,2,1,2,2,2,2,2,1.106,3.362,4.386,4,Female,NA,Associate degree in college (2-year),19026,> 3 years,Divorced,Working (paid employee),NA,Service,NA,188,26,11,10,55,0,29,19,14,35,20,Qual2591-0129-S1,73543697,10356239,6053e19c-9f8f-7e97-d81a-8880514fd905,NA,NA,NA,NA,1,NA,1081
2021-03-18 17:06:23,2021-03-18 17:43:31,IP Address,52.128.11.151,100,2227,True,2021-03-18 17:43:31,R_zUuO5dmGF70an4d,NA,NA,NA,NA,37.751007080078125,-97.82199859619140625,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,3/15/1988,33,Other,white,"$100,000 to $149,999",2.604,45.273,46.334,19,5,5,5,5,5,5,9.806,151.599,152.941,56,-1,2,2,2,2,-1,2,3,2,3,3,2,2,2,2,3,3,-1,3,2,3,2,3,3,2,1,1,1,2,1,3,3,-2,1,2,1,-1,3,2,1,1,-1,1,1,1,1,2,2,1,-1,1,1,3,3,1,1,1,1,2.297,81.29,82.499,15,NA,NA,NA,NA,NA,11.243,48.234,49.583,14,2,2,2,4,2,1.42,75.26,76.772,41,5,3,5,5,5,1,1,1,5,5,2,2,1,2,1,1,5,1,5,1,17.272,103.923,105.054,25,0,0,0,0,0,0,0,0,0,0,0.826,22.804,26.307,10,4,4,Forests or other wilderness areas,6 (No exertion at all),5.375,39.585,40.904,18,4,4,NA,NA,4,2,2,7.001,84.108,85.433,23,0,0,0,3,3,1,1,1,1,1,1,4.47,36.501,38.056,21,6,5,5,5,12.644,139.22,140.999,57,8,8,9,9,9,9,10,1,8,10,9,1,1,4.408,102.891,104.417,38,1,0,1,1,1,1,1,1,1,1,1,1,1,5.843,48.207,50.544,15,NA,NA,NA,NA,NA,NA,9.157,154.212,155.757,46,3,2,1,2,3,4,3,4,3,3,2,4,3,1,2,3,1,4,1,2,1.969,182.314,183.691,62,2,5,5,4,4,3,5,5,1,3,5,1,5,5,2,5,5,1,5,1,5,1,5,3,1,2.723,7.072,7.874,7,Female,NA,Master's degree,89501,> 3 years,Married,Working (paid employee),NA,"Management, professional, and related",NA,188,30,8,12,61,0,22,11,11,44,17,Qual2591-0129-S1,73543697,10356239,6053dce0-41dd-6563-08ed-37aafe108d29,NA,NA,NA,NA,1,NA,1081
2021-03-18 17:19:52,2021-03-18 17:44:35,IP Address,47.12.90.30,100,1483,True,2021-03-18 17:44:36,R_73xMjQdNpgQPZS1,NA,NA,NA,NA,45.9568939208984375,-91.2751007080078125,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,NA,0,0,NA,Yes,03/18/2021,41,White/Caucasian,NA,"$20,000 to $29,999",5.838,29.296,30.557,21,4,2,4,4,4,2,22.761,117.094,117.132,34,1,2,-2,1,-2,1,-2,2,-2,-2,2,2,-2,2,-2,-1,2,2,2,2,-2,2,-2,2,2,2,-2,2,-2,3,2,-2,2,2,-2,-2,2,-2,-2,2,2,2,2,2,2,1,2,1,1,2,2,2,-2,1,2,2,2,-2,11.001,31.331,33.075,10,NA,NA,NA,NA,NA,0.837,26.029,27.224,19,2,2,2,2,2,6.376,45.345,49.244,37,2,2,3,2,3,3,2,1,1,2,2,3,1,2,2,2,2,2,3,2,11.736,88.501,89.895,33,1,1,0,1,1,1,0,0,0,0,8.361,16.973,20.352,9,1,0,NA,NA,5.969,29.578,30.99,19,2,2,2,2,2,1,1,21.279,111.551,113.079,37,1,0,1,1,1,3,1,2,1,1,0,7.244,26.226,27.859,11,7,0,5,6,7.293,78.476,80.196,39,8,8,5,7,8,8,4,1,5,7,8,2,2,11.786,99.825,101.2,45,1,1,0,0,1,0,0,0,1,1,0,0,0,5.384,32.131,33.323,24,4,4,NA,NA,4,NA,6.239,83.898,84.768,40,2,2,4,2,2,2,4,4,2,2,4,2,4,4,4,4,4,4,2,1,2.191,230.802,231.886,81,2,2,6,6,2,6,6,6,2,5,2,2,5,5,6,2,2,5,2,1,2,3,5,5,5,1.149,4.381,5.206,5,Female,NA,High school graduate (high school diploma or equivalent including GED),54552,> 3 years,Married,Not working (disabled),NA,Unemployed,NA,165,20,18,10,53,5,12,11,12,29,24,Qual2591-0129-S1,73543697,10356239,6053dfd6-ba98-e0c7-ac35-fa89723fe0b4,NA,NA,NA,NA,1,NA,1081
2021-03-18 17:25:51,2021-03-18 17:54:36,IP Address,24.236.85.195,100,1725,True,2021-03-18 17:54:36,R_2VHNMJcl0PA7aSW,NA,NA,NA,NA,27.9091033935546875,-82.80280303955078125,anonymous,EN,1,NA,0,0,NA,Yes,03/18/2021,51,White/Caucasian,NA,"$70,000 to $79,999",3.22,15.505,16.522,7,4,NA,2,NA,2,NA,11.956,271.739,272.577,16,2,1,1,-2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2,1,1,3,1,1,2,2,2,2,2,2,326.53,337.791,339.271,6,NA,NA,NA,NA,NA,59.806,71.956,72.94,5,3,2,1,3,3,23.199,54.856,57.484,21,3,2,4,2,4,3,2,1,4,4,2,3,1,2,4,3,4,3,3,3,13.624,55.103,55.817,10,0,0,1,0,0,1,0,0,0,0,18.057,96.267,102.461,2,7,10,Yard or personal garden,17 (Very hard),2.822,15.603,16.543,7,4,4,4,4,4,NA,NA,6.742,44.598,45.39,11,2,1,2,1,1,1,1,1,1,0,2,6.974,11.102,12.247,2,4,2,4,2,5.441,42.506,43.412,13,8,8,3,6,7,6,7,1,8,8,8,1,1,35.533,69.294,70.032,14,1,1,1,1,1,0,1,1,0,0,1,1,0,19.216,47.161,48.674,6,NA,4,4,4,2,2,4.832,105.552,106.743,21,3,4,2,3,2,4,4,4,3,2,3,2,2,1,3,4,4,2,2,3,11.629,89.523,90.433,25,6,6,4,2,5,5,3,5,4,2,2,6,3,4,5,5,3,4,5,1,4,5,5,6,5,1.35,3.206,5.608,2,Female,NA,Some college but no degree,33709,> 3 years,Married,Working (paid employee),NA,Other,csr,175,17,16,12,65,2,26,12,8,38,27,Qual2591-0129-S1,73543697,10356239,6053e17c-223c-29b6-e7de-b22e58576fd3,NA,NA,NA,NA,1,NA,1081
2021-03-18 16:42:34,2021-03-18 17:55:31,IP Address,68.200.28.26,100,4376,True,2021-03-18 17:55:31,R_1jMM4ZZAj9lkDvE,NA,NA,NA,NA,28.83489990234375,-82.32610321044921875,anonymous,EN,1,NA,0,0,NA,Yes,03/18/2021,77,White/Caucasian,NA,"$30,000 to $39,999",87.971,193.712,196.346,6,2,2,1,4,2,5,38.12,167.396,170.422,16,-2,2,1,2,-1,3,-2,-2,-2,-2,1,-2,-2,-2,1,-2,-1,2,1,1,1,1,-2,-3,1,2,-2,-2,-2,1,1,1,2,2,-2,2,2,-2,2,2,2,2,-1,-2,2,2,-2,2,1,2,-2,-2,-2,-2,-2,2,2,-2,22.269,60.101,64.967,5,NA,NA,NA,NA,NA,27.746,51.529,53.296,5,2,2,3,3,4,35.978,130.505,133.601,20,3,4,2,3,2,1,1,2,1,1,4,2,1,1,2,1,1,1,3,1,41.424,181.346,182.792,10,1,0,0,1,0,0,1,0,1,0,35.893,64.181,74.774,2,1,1,Yard or personal garden,11 (Light),15.892,45.05,47.949,7,4,4,NA,4,2,2,2,11.971,165.113,166.488,11,2,2,3,1,3,2,2,3,1,2,2,67.503,83.037,84.1,2,4,5,5,5,30.811,239.469,240.779,13,0,4,7,3,4,1,5,1,5,4,4,4,5,22.403,144.912,146.912,13,1,0,0,0,1,1,0,1,1,0,0,0,1,14.832,108.582,110.2,6,4,4,NA,NA,NA,NA,21.139,334.359,335.69,20,4,4,3,4,5,4,4,2,4,2,4,3,4,5,4,3,5,4,4,3,38.236,1310.733,1314.591,25,6,4,5,4,5,5,6,5,6,6,4,5,6,4,5,6,4,5,1,1,4,5,3,4,5,7.956,15.764,18.699,2,Female,NA,Some college but no degree,NA,< 1 year,Married,Not working (retired),NA,Unemployed,NA,214,16,35,14,64,4,21,22,9,29,35,Qual2591-0129-S1,73543697,10356239,6053d730-ffef-a903-7df2-4c0ed295d604,NA,NA,NA,NA,1,NA,1081
2021-03-18 17:24:26,2021-03-18 18:00:24,IP Address,52.128.6.112,100,2157,True,2021-03-18 18:00:24,R_3QMHAQa5EB3RsYd,NA,NA,NA,NA,37.751007080078125,-97.82199859619140625,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,18/3/2021,37,White/Caucasian,NA,"$100,000 to $149,999",12.347,27.795,29.204,10,2,4,4,4,4,4,18.615,102.562,104.034,29,1,1,2,3,1,3,3,1,2,3,1,1,-1,3,2,1,-1,1,2,1,-3,-3,1,-1,1,-1,1,2,-3,-1,1,1,-3,-3,2,1,-3,3,-3,1,-3,1,3,3,-3,1,1,3,1,-3,3,3,3,3,1,-3,1,-1,9.983,55.389,57.169,18,NA,NA,NA,NA,NA,27.694,52.184,53.532,9,2,2,2,3,2,14.402,87.73,89.473,36,4,2,4,2,4,2,1,1,5,5,4,1,2,1,4,1,4,4,5,2,12.561,86.771,87.517,21,0,1,1,0,0,0,0,0,0,0,24.294,61.333,75.889,11,NA,9,"Lakes, rivers, or the ocean",13 (Somewhat hard),9.496,37.694,56.999,18,4,4,NA,4,4,NA,NA,12.812,68.929,70.554,23,2,1,2,0,0,2,2,2,1,2,1,22.359,72.092,73.261,19,7,7,8,7,11.203,80.511,82.215,30,7,7,6,8,9,9,10,1,10,7,7,9,9,14.736,87.045,90.768,25,1,0,1,1,1,0,1,0,0,1,0,1,0,9.284,34.059,34.456,14,4,NA,NA,NA,NA,NA,12.22,90.481,92.001,35,2,1,1,1,1,1,1,1,1,4,1,1,1,1,3,3,2,1,3,4,14.331,134.39,136.751,46,1,1,1,1,1,1,6,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.608,9.476,10.162,4,Male,NA,Master's degree,77001,> 3 years,Married,Working (paid employee),NA,Other,IT software,180,22,13,11,58,2,25,14,15,34,24,Qual2591-0129-S1,73543697,10356239,6053e0ae-2589-d10a-36dc-1cfe28b944a5,NA,NA,NA,NA,1,NA,1081
2021-03-18 17:28:05,2021-03-18 18:02:39,IP Address,52.128.1.2,100,2073,True,2021-03-18 18:02:40,R_10HuSljQsHNGIRI,NA,NA,NA,NA,37.751007080078125,-97.82199859619140625,anonymous,EN,0.40000000000000002220446049250313080847263336181640625,NA,0,30,NA,Yes,18/3/2021,37,White/Caucasian,NA,"$100,000 to $149,999",21.179,68.342,69.605,16,4,4,4,4,4,NA,18.702,165.39,167.378,26,2,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,2,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,5.293,32.881,34.372,9,NA,NA,NA,NA,NA,9.692,56.26,57.608,9,2,2,2,3,2,13.208,71.313,72.793,36,4,2,4,2,4,2,2,2,2,4,2,2,2,2,2,2,2,2,4,4,21.254,107.646,109.081,27,0,0,0,0,0,0,0,0,0,0,12.415,33.847,36.044,10,4,4,Urban/suburban parks or public gardens,11 (Light),10.027,41.476,43.111,11,2,4,NA,4,4,NA,4,12.479,104.036,105.608,21,2,2,2,0,2,2,2,2,1,2,2,23.09,62.221,63.039,17,8,8,8,8,17.128,161.502,164.704,38,6,5,7,7,5,7,7,1,7,7,5,5,9,11.049,128.361,129.899,24,1,1,1,1,1,0,1,0,1,1,1,1,0,8.073,47.481,49.15,10,4,4,4,4,NA,NA,13.668,162.847,164.263,42,3,2,2,2,2,2,2,2,2,4,2,3,2,2,4,4,4,3,2,4,7.789,156.208,157.779,54,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,4.32,12.443,13.764,9,Male,NA,Master's degree,33010,> 3 years,Married,Working (paid employee),NA,"Management, professional, and related",NA,185,23,17,11,52,0,24,18,16,30,22,Qual2591-0129-S1,73543697,10356239,6053e20a-b491-cd58-b09d-dcb86eb69c8d,NA,NA,NA,NA,1,FraudDetection,1081
2021-03-18 17:25:08,2021-03-18 18:02:43,IP Address,207.230.97.187,100,2254,True,2021-03-18 18:02:43,R_3lQZps0a5Yv6x5i,NA,NA,NA,NA,33.748504638671875,-84.3871002197265625,anonymous,EN,0.6999999999999999555910790149937383830547332763671875,NA,0,0,NA,Yes,1985/31/12,35,White/Caucasian,NA,"$90,000 to $99,999",1.014,45.63,46.682,16,4,5,5,4,5,5,4.631,162.975,164.202,37,1,1,3,3,-3,1,-1,1,2,3,3,3,1,2,1,3,2,2,2,2,3,2,3,3,3,-3,1,1,1,2,3,1,-1,-1,3,2,-1,2,-1,2,1,2,1,2,-1,-1,1,3,1,-2,-1,1,1,1,-2,-2,1,2,3.054,42.594,43.629,16,NA,NA,NA,NA,NA,1.757,51.666,52.856,10,1,1,1,3,1,1.008,99.271,100.591,42,5,1,5,1,5,1,1,1,5,5,1,1,1,3,1,3,5,1,5,1,1.282,65.945,67.548,28,0,0,0,0,0,0,0,0,0,0,0.96,37.209,38.703,15,5,7,Urban/suburban parks or public gardens,7,8.181,43.863,45.009,14,1,1,1,1,1,1,1,12.245,90.214,91.366,25,0,0,0,0,0,0,0,0,1,0,0,2.147,54.812,56.255,28,9,10,9,10,2.699,93.951,94.782,52,10,10,10,10,10,10,10,1,8,9,10,10,10,2.801,63.33,64.521,25,1,1,1,1,1,0,1,0,1,1,1,1,1,2.664,32.155,33.454,13,NA,NA,NA,NA,NA,2,4.527,128.161,128.938,54,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,3,1,2,1,3,12.318,165.901,167.133,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1.215,7.194,8.55,6,Male,NA,Bachelor's degree in college (4-year),78148,< 1 year,Married,Working (paid employee),NA,"Management, professional, and related",NA,135,28,6,7,52,0,7,0,18,42,10,Qual2591-0129-S1,73543697,10356239,6053e144-6e65-cbe7-c775-8472a4ac4eb7,NA,NA,NA,NA,1,FraudDetection,1081
2021-03-18 17:20:11,2021-03-18 18:05:19,IP Address,71.210.190.147,100,2708,True,2021-03-18 18:05:19,R_2DS8N6Ml8V4rseI,NA,NA,NA,NA,36.394195556640625,-78.986297607421875,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,09/13/1946,74,White/Caucasian,NA,"$20,000 to $29,999",39.949,71.608,72.695,9,NA,2,NA,NA,2,4,24.632,143.672,144.639,24,-1,-1,-2,2,1,-2,1,2,-2,1,1,3,1,2,1,2,-3,1,3,1,2,-3,1,1,3,-1,2,-1,3,1,2,2,-2,-1,2,3,2,3,-2,3,-1,-2,2,-1,1,3,1,1,1,1,3,-2,3,1,-1,2,1,1,22.635,93.489,94.442,7,NA,NA,NA,NA,NA,0.675,28.835,30.3,7,2,2,2,2,1,8.098,67.176,68.091,28,4,1,4,2,3,1,2,1,3,4,2,3,1,3,3,3,2,3,2,3,45.81,88.685,89.552,17,0,0,0,0,0,0,0,0,0,0,44.409,70.389,76.353,5,3,1,Yard or personal garden,7,1.361,38.576,39.312,11,4,4,NA,NA,4,2,NA,64.358,267.363,268.748,20,2,1,2,1,1,2,2,1,1,1,1,16.354,49.715,51.036,6,5,3,4,5,16.551,78.469,79.381,23,8,7,4,6,5,9,7,1,3,9,9,4,7,4.029,184.204,185.175,20,1,0,1,1,1,1,0,1,1,1,1,1,1,0.875,28.222,29.175,9,NA,4,2,4,4,NA,120.873,227.032,228.11,34,1,3,1,2,4,1,2,4,2,3,3,1,1,2,3,2,4,2,3,3,1.589,190.864,191.874,43,6,3,3,4,2,6,4,4,3,2,2,4,5,3,6,3,3,4,3,1,6,4,5,2,4,1.27,8.361,12.377,5,Female,NA,High school graduate (high school diploma or equivalent including GED),27574,> 3 years,Widowed,Not working (retired),NA,Retired,NA,173,17,15,9,60,0,23,14,9,36,24,Qual2591-0129-S1,73543697,10356239,6053dfeb-78bf-fd17-34ca-e028c43efc70,NA,NA,NA,NA,1,NA,1081
